period,reporterDesc,flowDesc,qtyUnitAbbr,qty,isQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue
2023,Ukraine,Import,kg,909579.5,false,909579.5,false,0,false,1043725.41,,1043725.41
2023,Ukraine,Export,kg,33977.7,false,33977.7,false,0,false,,70679.49,70679.49
2023,North Macedonia,Export,kg,216380,false,216380,false,0,false,,91328082,91328082
2023,Egypt,Export,kg,1175471954,true,1175471954,true,0,false,,2875455424,2875455424
2023,United Kingdom,Import,kg,23620564655,true,23620564655,true,0,false,43319780386,,43319780386
2023,United Kingdom,Export,kg,26557066808,true,26557066808,true,0,false,,58723399537,58723399537
2023,United Rep. of Tanzania,Import,kg,3,false,3,false,0,false,328.65,299.85,328.65
2023,USA,Import,kg,1981071,false,2052473,false,0,false,10900075,10346388,10900075
2023,USA,Export,kg,2746607,false,3426636,false,0,false,,12803511,12803511
2023,Burkina Faso,Import,kg,5122,false,5122,false,0,false,1631333,,1631333
2023,Uruguay,Import,kg,9528081.11,false,9528081.11,false,0,false,20022555.44,19446333.89,20022555.44
2023,Uruguay,Export,kg,14108809.1,false,14108809.1,false,0,false,,45774354,45774354
2023,Uzbekistan,Export,kg,2280730,false,2280730,false,0,false,,1052608.99,1052608.99
2023,Samoa,Import,kg,1157.11,false,1157.11,false,0,false,242092,,242092
2023,Zambia,Import,kg,3674.6,false,3674.6,false,0,false,9968539,611864,9968539
2024,Angola,Import,kg,635.28,false,635.28,false,0,false,593.25,,593.25
2024,Angola,Export,kg,1380,false,1380,false,0,false,,53.9,53.9
2024,Antigua and Barbuda,Import,kg,805.24,false,805.24,false,0,false,5075826,,5075826
2024,Argentina,Export,kg,8000550,false,8000550,false,0,false,,20553162.6,20553162.6
2024,Australia,Import,kg,1477505,false,1477505,false,0,false,4597796531,4397284888,4597796531
2024,Australia,Export,kg,316318079.7,false,316318079.7,false,320183201,false,,1786307470.84,1786307470.84
2024,Austria,Import,kg,494575527,true,494575527,true,0,false,2470894915,,2470894915
2024,Austria,Export,kg,6695.81,true,6695.81,true,0,false,,235950281,235950281
2024,Bahamas,Import,kg,2722,false,2722,false,0,false,67,,67
2024,Bahrain,Import,kg,20,false,20,false,0,false,678234,,678234
2024,Barbados,Import,kg,182,false,182,false,0,false,1321.5,,1321.5
2024,Belgium,Import,kg,5576773834,true,5576773834,true,0,false,5963846012,,5963846012
2024,Belgium,Export,kg,4239595609,true,4239595609,true,0,false,,10316956938,10316956938
2024,Bolivia (Plurinational State of),Import,kg,284865861,true,284865861,true,113733,false,866840,838182,866840
2024,Bosnia Herzegovina,Import,kg,747.09,false,747.09,false,0,false,5960619,,5960619
2024,Brazil,Import,kg,134074,false,134074,false,0,false,468413,464369,468413
2024,Brazil,Export,kg,7597385,false,7597395,false,0,false,,9776012,9776012
2024,Bulgaria,Import,kg,6824568,false,6824568,false,0,false,23291778979,,23291778979
2024,Bulgaria,Export,kg,1390313,false,1390313,false,0,false,,3479812998,3479812998
2024,Myanmar,Import,kg,17075262,true,17075262,true,0,false,106812.35,,106812.35
2024,Cambodia,Import,kg,14510,false,14510,false,0,false,8883.1,,8883.1
2024,Canada,Import,kg,274799,false,274799,false,0,false,,946739245,946739245
2024,Canada,Export,kg,97579,false,97579,false,0,false,,295575147,295575147
2024,Sri Lanka,Import,kg,1,false,1,false,0,false,9403,,9403
2024,Chile,Import,kg,1924928,false,1924928,false,0,false,5313495,3629005,5313495
2024,Chile,Export,kg,5654044,false,5654044,false,0,false,,11069607.47,11069607.47
2024,China,Import,kg,321108804,false,321108804,false,0,false,2027402949,,2027402949
2024,China,Export,kg,12161815,false,12161815,false,0,false,,33810139,33810139
2024,Costa Rica,Import,kg,337.4,false,337.4,false,0,false,4111.46,,4111.46
2024,Croatia,Import,kg,194523,false,194523,false,0,false,21682,,21682
2024,Croatia,Export,kg,2346,false,2346,false,0,false,,1258,1258
2024,Cyprus,Export,kg,158320,false,158320,false,0,false,,68722.5,68722.5
2024,Czechia,Import,kg,22752112291,true,22752112291,true,0,false,87106957,87052693,87106957
2024,Czechia,Export,kg,2279319,true,2279319,true,0,false,,3084,3084
2024,Denmark,Import,kg,32930,false,32930,false,0,false,235810337,,235810337
2024,Denmark,Export,kg,107235,false,107235,false,0,false,,115060575,115060575
2024,Ecuador,Import,kg,6654,false,6546,false,0,false,56757975,55286.63,56757975
2024,Ecuador,Export,kg,590,false,1511,false,0,false,,1144,1144
2024,Estonia,Import,kg,1338834.6,false,1338834.6,false,0,false,3923935.06,,3923935.06
2024,Estonia,Export,kg,19101,false,19101,false,0,false,,21034.1,21034.1
2024,Finland,Import,kg,1987417,true,1987417,true,0,false,24206.96,,24206.96
2024,Finland,Export,kg,21505594,true,21505594,true,0,false,,138083728,138083728
2024,France,Import,kg,781761349,true,781761349,true,0,false,2360915319,,2360915319
2024,France,Export,kg,11302653633,true,11302653633,true,0,false,,12483839605,12483839605
2024,Georgia,Export,kg,455918.9,false,455918.9,false,0,false,,124962.24,124962.24
2024,Germany,Import,kg,4387168737,true,4387168737,true,0,false,13783416622,,13783416622
2024,Germany,Export,kg,5234645527,true,5234645527,true,0,false,,12208861833,12208861833
2024,Greece,Import,kg,148724,false,148724,false,0,false,335624533,,335624533
2024,Greece,Export,kg,1415925,false,1415925,false,0,false,,528167028,528167028
2024,Grenada,Import,kg,6.1,false,6.1,false,0,false,45.17,,45.17
2024,Guatemala,Import,kg,48862,false,48862,false,0,false,312524,,312524
2024,Honduras,Import,kg,90.54,false,90.54,false,0,false,476.83,,476.83
2024,"China, Hong Kong SAR",Import,kg,9111,false,9111,false,0,false,9595925,,9595925
2024,Hungary,Import,N/A,0,true,0,true,0,false,3869627,,3869627
2024,Hungary,Export,N/A,0,false,0,false,0,false,,554322,554322
2024,Iceland,Import,kg,309587919,true,309587919,true,0,false,896780611,845774114,896780611
2024,Iceland,Export,kg,460893,false,460893,false,0,false,,585182075,585182075
2024,Indonesia,Import,kg,119300,false,119300,false,0,false,297192,,297192
2024,Indonesia,Export,kg,11487.8,false,11487.8,false,0,false,,10394.12,10394.12
2024,Ireland,Import,kg,204419457,true,204419457,true,0,false,1333221049,,1333221049
2024,Ireland,Export,kg,5453420,false,5453420,false,0,false,,4865671424,4865671424
2024,Italy,Import,kg,16817204,false,16817204,false,0,false,127419219228,,127419219228
2024,Italy,Export,kg,8058767,false,8058767,false,0,false,,9613208394,9613208394
2024,C�te d'Ivoire,Import,kg,119,false,119,false,0,false,149.17,,149.17
2024,C�te d'Ivoire,Export,kg,11,false,11,false,0,false,,157123,157123
2024,Japan,Import,kg,2295772,false,2295772,false,0,false,10529919249,,10529919249
2024,Kazakhstan,Import,kg,141326,false,141326,false,0,false,43548,,43548
2024,Kazakhstan,Export,kg,5071498,false,5071498,false,0,false,,1284036.56,1284036.56
2024,Jordan,Export,kg,2716789,false,2716789,false,0,false,,752292265,752292265
2024,Kenya,Export,kg,1411744,false,1411744,false,0,false,,1759259436,1759259436
2024,Rep. of Korea,Import,kg,3978651.5,false,3978651.5,false,0,false,28767511,,28767511
2024,Rep. of Korea,Export,kg,90200.41,false,90200.41,false,0,false,,554048,554048
2024,Kuwait,Export,kg,240045,false,240045,false,0,false,,88034,88034
2024,Kyrgyzstan,Import,kg,11713,false,11713,false,0,false,33382,,33382
2024,Kyrgyzstan,Export,kg,435650,false,435650,false,0,false,,282143,282143
2024,Lebanon,Import,kg,92608,true,92608,true,0,false,70,,70
2024,Lebanon,Export,kg,4245308,true,4245308,true,0,false,,4570,4570
2024,Lesotho,Import,kg,30043,false,30043,false,0,false,56418419,,56418419
2024,Lesotho,Export,kg,5658720,false,5658720,false,0,false,,37735728688,37735728688
2024,Latvia,Import,kg,620678,false,620678,false,0,false,2215244426,,2215244426
2024,Latvia,Export,kg,225296,false,225296,false,0,false,,814325668,814325668
2024,Lithuania,Import,kg,12634238.69,false,12634238.69,false,0,false,35854088,,35854088
2024,Lithuania,Export,kg,881347.9,false,881347.9,false,0,false,,2357153,2357153
2024,Luxembourg,Import,kg,30,false,30,false,0,false,1233795,1233795,1233795
2024,Luxembourg,Export,kg,2,false,2,false,0,false,,43306,43306
2024,Madagascar,Import,kg,145.7,false,145.7,false,0,false,2164.08,,2164.08
2024,Malaysia,Import,kg,809.73,false,809.73,false,0,false,919057,,919057
2024,Malaysia,Export,kg,3,false,3,false,0,false,,4.37,4.37
2024,Malta,Import,kg,15,false,15,false,0,false,1326998,,1326998
2024,Mauritania,Import,kg,5000,false,5000,false,0,false,1882523,,1882523
2024,Mauritius,Import,kg,918528,false,941027,false,0,false,6971322771,,6971322771
2024,"Other Asia, nes",Import,kg,740709,false,740709,false,0,false,4262539563,,4262539563
2024,"Other Asia, nes",Export,kg,40931,false,40931,false,0,false,,108284642,108284642
2024,Rep. of Moldova,Import,kg,305954,false,305954,false,0,false,436074,,436074
2024,Rep. of Moldova,Export,kg,22001,false,22001,false,0,false,,10010,10010
2024,Montenegro,Import,kg,2222,false,2222,false,0,false,1551493,,1551493
2024,Morocco,Import,kg,431130.3,false,431130.3,false,0,false,2129472189,,2129472189
2024,Morocco,Export,kg,637197,false,637197,false,0,false,,512109622,512109622
2024,Mozambique,Import,kg,136,false,136,false,0,false,992.9,,992.9
2024,Namibia,Import,kg,94185,false,94185,false,0,false,1369.72,1310591,1369.72
2024,Namibia,Export,kg,1336,false,1336,false,0,false,9971251,9971251,9971251
2024,Netherlands,Import,kg,456256883,true,456256883,true,0,false,1941077257,,1941077257
2024,Netherlands,Export,kg,2183955032,true,2183955032,true,0,false,,2771070406,2771070406
2024,New Zealand,Import,kg,114065,false,114065,false,117745,false,597879323,584375185,597879323
2024,New Zealand,Export,kg,98400709,false,98400709,false,99664761,false,,286598613747,286598613747
2024,Nicaragua,Import,kg,62.9,false,62.9,false,0,false,490.6,,490.6
2024,Niger,Import,kg,22480,false,22480,false,0,false,13831268,,13831268
2024,Nigeria,Import,kg,1632,false,1632,false,0,false,1368561,,1368561
2024,Norway,Import,kg,304384,false,304384,false,0,false,771510154,,771510154
2024,Norway,Export,kg,2963689,false,2963689,false,0,false,,2771535382,2771535382
2024,Pakistan,Import,kg,2494348,false,2494348,false,0,false,1601040569,,1601040569
2024,Pakistan,Export,kg,913945,false,913945,false,0,false,,630832109,630832109
2024,Panama,Import,kg,5979,false,5979,false,5979,false,32561,,32561
2024,Paraguay,Import,kg,0.08,false,0.08,false,0,false,,0.1,0.1
2024,Peru,Import,kg,32672,false,32672,false,0,false,107766,98502.99,107766
2024,Peru,Export,kg,6158839.62,false,6158709.62,false,0,false,,6938224967,6938224967
2024,Philippines,Import,kg,1199.82,false,1199.82,false,1199.82,false,8303,8076,8303
2024,Poland,Import,kg,2262529698,true,2262529698,true,0,false,6135853,,6135853
2024,Poland,Export,kg,73297002,true,73297002,true,0,false,,167354,167354
2024,Portugal,Import,kg,5125802535,true,5125802535,true,0,false,8435602277,,8435602277
2024,Portugal,Export,kg,2729097,false,2729097,false,0,false,,3257663.14,3257663.14
2024,Romania,Import,kg,931383964,true,931383964,true,0,false,1713449.93,1644385.73,1713449.93
2024,Romania,Export,kg,5128636,false,5128636,false,0,false,,2127494.04,2127494.04
2024,Saudi Arabia,Import,kg,971219,false,971219,false,0,false,777299447,,777299447
2024,Saudi Arabia,Export,kg,3502429,false,3502429,false,0,false,,3098132189,3098132189
2024,Senegal,Import,kg,5924,false,5924,false,0,false,1847619,,1847619
2024,Serbia,Import,kg,365170949,true,365170949,true,0,false,733372,647864,733372
2024,Serbia,Export,kg,591023,false,591023,false,0,false,,302467,302467
2024,Seychelles,Import,kg,80.14,false,80.14,false,0,false,187208,,187208
2024,India,Import,kg,101636006,false,101636006,false,0,false,202104231582,,202104231582
2024,India,Export,kg,116199,false,116199,false,0,false,,466873481,466873481
2024,Singapore,Export,N/A,0,false,,false,0,false,,2028089,2028089
2024,Slovakia,Import,N/A,0,false,,false,0,false,108518383,108517.3,108518383
2024,Slovakia,Export,kg,3902,false,3902,false,0,false,,264101,264101
2024,Slovenia,Import,kg,27963.36,false,27963.36,false,0,false,240696119,,240696119
2024,Slovenia,Export,kg,25,false,25,false,0,false,,433298,433298
2024,South Africa,Import,kg,6113403.3,false,6113403.3,false,0,false,,39286572321,39286572321
2024,South Africa,Export,kg,48250168.97,false,48250168.97,false,0,false,,252401843585,252401843585
2024,Zimbabwe,Import,kg,220,false,220,false,0,false,716934,,716934
2024,Spain,Import,N/A,0,false,,false,0,false,2423672767,,2423672767
2024,Spain,Export,kg,9872104.15,false,9872104.15,false,0,false,,11630657475,11630657475
2024,Suriname,Import,kg,470,false,470,false,472,false,2245564,,2245564
2024,Sweden,Import,kg,80735323,true,80735323,true,0,false,321453116,,321453116
2024,Sweden,Export,N/A,0,false,,false,0,false,,143078337,143078337
2024,Switzerland,Import,kg,683170036,true,683170036,true,0,false,2408870549,,2408870549
2024,Switzerland,Export,kg,549362837,true,549362837,true,0,false,,682670516,682670516
2024,Thailand,Import,kg,2481054.17,true,2481054.17,true,0,false,17874103.45,,17874103.45
2024,Thailand,Export,kg,87255,false,87255,false,0,false,,29738.75,29738.75
2024,Trinidad and Tobago,Import,kg,5,false,5,false,0,false,120739,,120739
2024,Tunisia,Import,kg,164507661,true,164507661,true,0,false,797834213,,797834213
2024,Tunisia,Export,kg,2081096795,true,2081096795,true,0,false,,2313948989,2313948989
2024,T�rkiye,Import,kg,6337848,false,6337848,false,0,false,7633538,6860586.62,7633538
2024,T�rkiye,Export,kg,13752883,false,13752883,false,0,false,,16190305,16190305
2024,Ukraine,Import,kg,297109.69,false,297109.69,false,0,false,361633.32,,361633.32
2024,Ukraine,Export,kg,11987.5,false,11987.5,false,0,false,,26449.01,26449.01
2024,North Macedonia,Export,kg,536640,false,536640,false,0,false,,179384.38,179384.38
2024,Egypt,Import,kg,11746,true,11746,true,0,false,29487,,29487
2024,Egypt,Export,kg,344958515,true,344958515,true,0,false,,633015069,633015069
2024,United Kingdom,Import,N/A,0,false,,false,0,false,41144303906,,41144303906
2024,United Kingdom,Export,kg,26094469,false,26094469,false,0,false,,60182336667,60182336667
2024,United Rep. of Tanzania,Import,kg,246.1,false,246.1,false,0,false,168527,,168527
2024,USA,Import,kg,2319717401,true,2319717401,true,0,false,11150666,10547161,11150666
2024,USA,Export,kg,4314819,false,4314819,false,0,false,,16802720,16802720
2024,Burkina Faso,Import,kg,55980,false,55980,false,0,false,41052384,,41052384
2024,Uruguay,Import,kg,9856034,false,9856034,false,0,false,14635763,,14635763
2024,Uruguay,Export,kg,25619351,false,25619351,false,0,false,,77119503,77119503
2024,Uzbekistan,Import,kg,47000,false,47000,false,0,false,36853,,36853
2024,Uzbekistan,Export,kg,2082651,false,2082651,false,0,false,,1007182,1007182
2024,Samoa,Import,kg,3,false,3,false,0,false,95.87,,95.87
2024,Zambia,Import,kg,32573.59,false,32573.59,false,0,false,33154468,,33154468
2025,Bhutan,Import,kg,11,false,11,false,0,false,67171,,67171
2025,Brazil,Import,kg,94757,false,94757,false,0,false,457890,454175,457890
2025,Brazil,Export,kg,7563622279,true,7563622279,true,0,false,,12039047,12039047
2025,Japan,Import,kg,2219851,false,2219851,false,0,false,10073034545,,10073034545
2025,Norway,Import,kg,425613,false,425613,false,0,false,1261134.17,,1261134.17
2025,Norway,Export,N/A,0,false,,false,0,false,,2994649.72,2994649.72
2025,South Africa,Import,kg,6424661.62,false,6424661.62,false,0,false,,44239614645,44239614645
2025,South Africa,Export,N/A,0,false,,false,0,false,,305386573811,305386573811
